advert_id,manufacturer_id,model_id,Year,Engine size (litres),Mileage (miles),fuel_type_id,transmission_type_id,Colour,body_type_id,Mpg,wheel_drive_type_id,Doors,Seats,Engine power (bhp),Top speed (mph),Acceleration (0-62 mph) (seconds),CO2 rating (g/km),Tank range (miles),price,status
29953992,17,31,2013,1.56,89543,2,2,Grey,2,85.6,2,5,5,94,111,12.9,87,753,5195,
29954017,12,206,2006,5.998,58750,1,3,SILVER,1,16.0,3,4,5,552,195,4.9,423,317,16995,
29954025,23,258,2004,2.7,57900,1,2,SILVER,7,29.1,1,2,2,228,160,6.4,233,410,8495,
29954035,17,342,1998,1.796,78410,1,2,RED,2,34.9,2,3,5,113,122,9.2,0,422,6495,
29954044,28,183,2011,2.993,78200,2,3,RED,1,40.1,1,4,5,271,155,6.0,184,644,9995,
29954058,8,217,2014,2.143,77100,2,3,BLACK,7,56.5,1,2,2,204,151,6.7,132,746,9995,
29954079,10,80,2011,1.229,112000,1,2,BLACK,2,53.3,2,5,5,84,107,12.7,124,528,3000,
29954128,25,76,2015,0.998,49817,1,2,GREY,2,68.9,2,5,4,67,99,14.3,95,530,5990,
29954142,15,148,2020,1.353,4945,1,2,White,6,45.6,2,5,5,138,130,8.8,132,502,19720,
29954164,22,159,2016,1.56,65650,2,2,Grey,3,76.3,2,5,5,75,103,13.8,97,755,7699,
29954165,5,71,2019,1.968,12397,2,2,White,3,47.9,2,5,5,148,127,9.3,126,611,21999,
29954170,8,38,2008,2.148,95000,2,3,Silver,1,42.2,1,4,5,136,132,10.2,173,576,3995,
29954187,17,52,2013,1.242,93810,1,2,Black,2,57.7,2,3,4,69,99,13.4,115,444,4295,
29954188,5,71,2016,1.968,66314,2,3,White,3,49.6,3,5,5,148,124,9.3,149,655,15950,
29954214,26,61,2011,1.598,73576,1,2,Blue,3,46.3,2,5,5,190,134,7.6,143,479,7695,
29954217,1,93,2017,1.995,89320,2,3,White,6,60.1,3,5,5,148,127,9.3,124,674,14995,
29954218,7,255,2013,0.996,51527,1,2,BLACK,2,65.7,2,5,4,67,96,13.5,99,506,4295,
29954246,15,144,2017,1.582,87000,2,2,Silver,2,72.4,2,5,5,134,122,9.8,102,844,8250,
29954248,28,256,2018,1.999,42225,2,3,BLUE,1,67.3,1,4,5,178,140,7.4,111,829,16350,inactive on: 18/09/2023
29954257,14,18,2015,1.339,63990,1,2,Blue,2,50.4,2,5,5,98,113,11.5,129,466,8495,
29954286,5,156,2017,2.0,41562,1,1,Grey,5,44.1,2,3,4,178,140,7.4,148,534,16995,
29954317,9,9,2022,1.0,755,1,2,Black,3,47.9,2,5,5,112,112,10.7,133,485,21495,
29954348,5,133,2019,0.999,32886,1,3,SILVER,2,45.6,2,5,5,113,120,10.2,111,401,17499,
29954376,8,8,2019,1.332,43000,1,3,Red,2,53.3,2,5,5,161,140,8.0,124,504,20950,
29954377,8,8,2019,1.332,40000,1,2,Red,2,28.5,2,5,5,134,134,9.2,126,270,19750,
29954378,4,138,2019,1.999,66000,2,3,Grey,3,40.9,3,5,7,237,127,6.9,182,486,23250,
29954385,5,5,2021,1.984,23956,1,3,Deep Black Pearl Metallic,2,38.2,2,5,5,296,155,5.6,167,420,32495,
29954408,5,46,2017,1.798,69550,1,3,BLACK,2,50.4,2,5,5,189,146,6.7,129,499,12491,
29954441,1,214,2012,1.995,114000,2,3,GREY,6,50.4,3,5,5,184,130,8.5,147,743,8500,
29954464,1,163,2009,2.993,91200,2,3,Silver,6,42.8,1,5,5,197,144,7.9,176,659,8995,
29954478,39,334,2019,3.982,14199,1,3,Black,5,28.5,1,2,4,503,187,3.8,230,489,88995,
29954484,8,28,2014,2.143,100000,2,3,White,6,55.4,3,5,5,170,134,8.3,132,682,12850,
29954486,2,343,2017,1.968,95000,2,2,Grey,9,55.4,2,5,7,148,124,10.2,132,853,13450,
29954494,15,144,2018,1.598,77286,2,2,Black,6,58.9,2,5,5,114,119,10.5,106,648,11981,
29954507,24,96,2015,1.461,50680,2,2,Beige,2,78.5,2,5,5,90,106,13.1,95,777,8250,
29954510,1,22,2013,1.995,50000,2,2,SILVER,5,62.8,1,2,4,143,130,9.0,118,705,8995,
29954535,6,259,2018,2.199,69000,2,3,White,2,42.8,3,5,7,197,126,9.6,174,603,18995,
29954556,2,2,2016,0.999,57020,1,2,RED,2,54.3,2,3,5,74,107,14.3,118,537,7245,
29954562,14,89,2013,2.199,55000,2,2,SILVER,6,48.7,3,5,5,148,119,9.7,154,621,11489,
29954571,11,74,2018,1.968,96000,2,3,Black,1,72.4,2,4,5,148,130,8.7,99,637,12650,
29954593,22,226,2013,0.998,79931,1,2,PURPLE,2,65.7,2,5,4,68,100,14.2,99,506,3999,
29954617,11,74,2019,1.968,52284,2,3,BLACK,1,47.9,2,4,5,148,136,8.9,120,421,21990,
29954623,8,324,2004,3.8,64000,1,3,Silver,7,24.1,1,2,2,245,155,7.2,281,424,7995,
29954626,15,178,2012,1.685,82334,2,2,Black,1,57.6,2,4,5,134,125,10.2,128,887,4695,
29954676,1,163,2013,1.995,48000,2,3,GREY,1,57.6,1,4,5,184,140,8.1,129,887,12995,
29954710,39,242,2011,4.735,22288,1,2,Black,7,21.2,1,2,2,420,190,4.2,315,373,46995,
29954711,17,40,2014,1.596,50567,1,2,Silver,2,47.9,2,5,5,104,116,12.3,136,580,7695,
29954721,1,163,2013,2.0,46000,2,2,Silver,1,57.6,1,4,5,184,141,8.1,130,887,11390,
29954723,8,58,2018,2.143,56505,2,3,Black,6,56.5,3,5,5,168,130,8.3,143,621,25890,
29954744,11,30,2017,3.0,58000,2,3,Blue,1,55.4,3,4,5,268,155,5.5,135,890,21995,
29954832,24,96,2014,0.898,75000,1,2,Black,2,56.5,2,5,5,90,106,13.0,114,559,7350,
29954833,17,40,2015,1.0,82000,1,2,Red,2,60.1,2,5,5,123,120,11.0,108,727,7750,
29954835,10,14,2009,1.364,114000,1,2,Silver,2,46.3,2,5,5,89,112,12.8,146,530,2350,
29954836,9,9,2014,1.461,62000,2,2,Grey,2,70.6,2,5,5,114,109,11.2,129,714,8500,
29954843,24,62,2007,1.998,80098,1,2,RED,2,31.7,2,3,5,197,134,6.9,199,384,6750,
29954853,17,201,2012,1.997,60000,2,3,Blue,9,48.7,2,5,7,138,123,10.5,154,643,6995,
29954854,11,23,2013,1.968,80000,2,2,White,8,54.3,2,5,5,138,132,8.2,137,764,9250,
29954866,16,141,2015,1.998,44473,2,2,WHITE,6,57.6,2,5,5,124,112,9.9,128,760,11950,
29954872,12,206,2011,5.998,33000,1,3,BLACK,5,12.7,3,2,4,567,198,4.4,384,251,39995,
29954883,10,14,2019,0.999,28699,1,2,SILVER,2,48.7,2,5,5,104,121,10.9,110,514,11865,
29955007,1,270,2014,1.997,62808,1,3,WHITE,7,41.5,1,2,2,184,144,6.9,159,502,12795,
29955013,8,21,2017,1.95,87431,2,3,BLUE,5,70.6,1,2,4,191,150,7.4,119,776,19795,
29955020,11,155,2019,1.598,51275,2,3,RED,6,46.3,2,5,5,114,122,10.5,122,509,17450,
29955028,1,214,2007,1.995,115000,2,2,Silver,6,39.2,3,5,5,150,123,10.2,191,578,3995,
29955041,6,36,2019,0.998,21000,1,2,White,2,49.6,2,5,5,66,97,14.7,117,436,9995,
29955047,22,175,2012,1.598,45565,1,2,GREY,2,42.8,2,5,5,120,121,12.2,152,565,4595,
29955049,10,43,2019,1.229,18146,1,2,RED N ROLL WITH OCO BLACK MORROCANA ROOF,2,44.8,2,3,4,69,103,14.9,128,374,8800,
29955054,17,225,2018,0.998,49724,1,2,BLUE,9,55.4,2,5,5,99,109,13.2,119,512,8495,
29955079,11,30,2015,1.968,65000,2,3,WHITE,1,64.2,2,4,5,187,144,8.2,116,1031,15999,
29955108,11,74,2008,1.968,115590,2,3,Grey,6,47.1,2,5,5,141,125,9.7,159,725,6995,
29955139,1,124,2018,2.998,42000,1,3,GREY,5,41.5,1,5,5,326,155,5.1,159,548,23950,
29955141,45,317,2012,4.691,93000,1,3,Black,5,17.2,1,2,4,453,160,5.0,385,325,22995,
29955160,4,19,2019,4.999,60000,1,3,Pearlescent,3,18.8,3,5,5,567,176,4.3,290,430,66995,
29955165,6,6,2015,1.685,71000,2,2,RED,6,61.7,2,5,5,114,109,13.7,119,841,10495,
29955168,8,38,2019,1.95,28079,2,3,Silver,1,57.7,1,4,5,241,155,5.9,130,838,27000,
29955172,8,38,2018,2.143,31145,2,3,White,5,65.7,1,2,4,201,153,6.7,127,723,25250,
29955173,1,214,2017,1.995,67000,2,2,Blue,6,52.3,3,5,5,190,130,8.1,142,771,16995,
29955178,22,159,2015,1.56,42000,2,2,White,2,78.5,2,5,5,100,114,11.3,95,863,7995,
29955184,14,54,2014,1.798,109000,1,2,White,2,46.3,2,5,5,140,134,9.1,145,509,6995,
29955185,14,18,2012,1.339,36000,1,2,Black,2,50.4,2,5,5,98,113,11.8,129,466,5995,
29955186,31,209,2017,1.496,42000,1,2,White,7,47.1,1,2,2,129,127,8.3,139,466,12995,
29955209,8,58,2018,1.991,42200,1,3,BLACK,6,43.5,3,5,5,211,138,7.3,166,632,27990,
29955224,21,121,2007,1.896,164000,2,2,Beige,2,53.3,2,5,5,105,119,11.8,138,645,1500,
29955238,31,142,2019,1.998,28038,1,2,Grey,6,38.2,2,5,5,163,125,10.3,145,471,22250,
29955241,10,127,2015,1.598,82788,1,2,BLUE,2,40.9,2,5,5,113,106,11.9,159,486,6850,
29955244,4,66,2016,4.367,49643,2,3,GREY,8,33.6,3,5,5,339,135,6.6,219,776,37995,
29955253,5,46,2013,1.198,69000,1,2,White,2,51.4,2,5,5,59,98,16.1,128,509,5995,
29955256,17,31,2015,1.242,39000,1,2,White,2,54.3,2,5,5,81,104,13.3,122,502,7995,
29955262,11,23,2012,1.968,92500,2,3,BLUE,6,47.9,3,5,5,175,132,8.2,156,674,9299,
29955265,17,56,2019,1.997,26152,2,2,WHITE,2,47.9,2,5,5,148,121,10.1,152,632,16394,
29955276,8,217,2013,2.143,66000,2,3,BLACK,7,56.5,1,2,2,204,151,6.7,132,746,10990,
29955286,21,111,2015,0.999,34700,1,2,White,2,58.8,2,5,5,74,107,14.2,108,582,7495,
29955291,5,5,2020,1.6,25687,2,2,Red,2,55.4,2,5,5,113,123,10.0,135,609,17990,
29955346,5,5,2014,1.968,151045,2,2,SILVER,2,68.9,2,5,5,148,134,8.6,106,758,5995,
29955347,10,14,2008,1.91,114771,2,2,SILVER,2,48.7,2,3,5,148,130,8.3,149,557,1900,
29955350,40,332,2016,1.461,70000,2,2,BLACK,2,68.9,2,5,5,108,118,12.0,108,758,8495,
29955356,8,38,2018,1.497,9987,1,3,BLACK,5,42.8,3,2,4,181,145,8.4,150,621,28995,
29955357,31,142,2019,2.0,33903,1,2,Blue,6,38.2,2,5,5,163,125,10.3,145,471,20895,
29955368,4,49,2013,2.179,99999,2,3,GREY,6,43.5,3,5,5,190,121,8.5,174,545,12965,
29955385,8,38,2016,2.143,51000,2,3,GREY,5,65.7,1,2,4,201,153,6.7,116,954,21995,
29955389,16,173,2021,2.755,4300,2,3,Black,3,30.1,3,5,7,204,109,12.7,246,576,42995,
29955390,5,295,2022,2.967,13200,2,3,Black,3,33.6,3,5,5,282,146,6.1,217,554,56995,
29955391,4,19,2019,2.993,40000,2,3,Silver,3,31.7,3,5,5,302,140,6.8,202,600,46995,
29955394,11,84,2015,1.598,87000,2,2,WHITE,2,80.7,2,3,4,114,124,9.4,97,799,11250,
29955398,10,80,2015,1.398,68533,1,2,Black,2,55.4,2,5,5,89,109,13.2,118,548,6795,
29955399,7,239,2012,0.996,64093,1,2,White,9,58.9,2,5,5,67,99,14.7,109,583,3295,inactive on: 13/09/2023
29955401,17,31,2013,1.496,85225,2,2,Black,2,76.4,2,5,5,74,104,13.5,98,672,5795,
29955432,16,173,2023,2.755,997,2,3,White,6,29.4,3,5,7,204,109,12.7,251,563,62995,
29955438,2,343,2017,1.968,66000,2,2,Black,9,55.4,2,5,7,148,124,10.2,132,853,16995,
29955462,7,86,2015,1.586,44759,1,2,SILVER,2,50.4,3,5,5,118,112,12.0,130,521,10995,
29955465,28,180,2018,1.999,20078,2,3,BLACK,6,45.6,3,5,5,178,127,8.6,162,559,30495,
29955497,5,46,2016,0.999,20000,1,2,BLUE,2,60.1,2,5,5,59,100,15.5,106,595,11495,
29955552,3,195,2012,2.4,72816,2,3,BLACK,6,34.0,3,5,7,200,127,9.7,219,509,12299,
29955555,9,70,2016,1.618,50757,1,2,WHITE,2,47.1,2,5,5,161,125,9.1,138,570,12999,
29955574,10,88,2019,1.364,4600,1,2,WHITE,2,39.2,2,5,5,138,122,9.3,147,457,15995,
29955585,6,6,2018,1.591,95000,1,2,Blue,6,38.7,2,5,5,175,126,9.2,169,528,11995,
29955592,10,14,2018,1.598,20000,1,2,SILVER,2,45.6,2,5,5,197,146,7.4,147,481,13790,
29955611,8,253,2022,2.925,20039,2,3,Black,1,39.2,1,4,5,282,155,6.4,190,655,104995,
29955643,14,54,2017,1.996,51000,1,2,RED,2,38.7,2,5,5,306,167,5.7,170,426,20999,
29955652,1,232,2020,3.0,32820,2,3,Black,3,33.2,3,5,5,394,155,5.2,218,584,53990,
29955674,4,19,2010,2.993,82000,2,3,SILVER,6,30.6,3,5,5,242,120,8.8,243,565,9495,
29955681,10,43,2019,1.229,37845,1,2,BLUE,2,44.8,2,3,4,69,103,14.9,128,374,9000,
29955682,24,62,2014,0.899,28852,1,2,RED,2,62.8,2,5,5,90,113,12.2,105,622,7500,
29955699,2,2,2014,1.39,69378,1,2,WHITE,2,47.9,2,5,5,84,110,11.8,139,474,6795,
29955702,21,111,2020,0.999,45855,1,2,BLUE,6,49.6,2,5,5,108,123,9.4,128,491,16799,
29955706,6,259,2006,1.991,39000,2,3,SILVER,6,30.7,3,5,5,115,103,14.9,246,439,3490,inactive on: 18/09/2023
29955722,24,96,2020,0.898,9129,1,2,ORANGE/BLACK,2,52.3,2,5,5,90,106,13.1,125,518,14699,
29955751,22,81,2018,1.2,43712,1,2,BLUE,2,55.4,2,5,5,130,117,10.8,117,646,19199,inactive on: 18/09/2023
29955759,5,5,2018,1.598,42240,2,3,BLACK,2,52.3,2,5,5,113,123,10.1,107,575,19799,
29955809,8,38,2018,2.143,27600,2,3,WHITE,5,67.3,1,2,4,168,145,7.5,124,607,24750,
29955824,1,337,1999,2.793,45000,1,2,WHITE,7,29.1,1,2,2,193,135,7.1,0,326,10950,
29955838,8,21,2015,2.143,143692,2,3,Black,5,57.7,1,2,4,204,153,7.3,129,838,7995,
29955841,14,18,2008,1.339,86000,1,2,Silver,2,48.7,2,5,5,82,106,13.3,134,450,2350,
29955842,11,30,2013,2.967,101442,2,3,Silver,1,44.1,3,4,5,316,155,5.1,169,631,11252,
29955856,1,22,2012,1.995,33945,2,2,White,2,62.8,1,5,5,143,132,8.9,118,691,9495,
29955860,15,26,2022,1.598,4943,1,2,Grey,6,42.2,2,5,5,148,113,9.9,152,501,25255,
29955864,15,25,2022,0.998,3124,1,3,White,2,54.3,2,5,4,66,99,16.6,118,418,13888,
29955865,15,25,2021,0.998,5825,1,3,Premium Paint - Chilli Red,2,53.3,2,5,4,66,99,16.6,119,410,14299,
29955866,4,4,2019,1.999,21500,2,3,WHITE,6,33.6,3,5,7,237,121,8.3,194,569,40995,
29955881,1,22,2018,1.995,33000,2,3,WHITE,2,67.3,1,5,5,150,132,8.1,110,770,17990,
29955908,14,18,2014,1.339,25934,1,3,WHITE,2,51.4,2,5,5,98,109,13.1,128,475,11495,
29955910,14,18,2014,1.339,26300,1,2,BROWN,2,50.4,2,5,5,98,113,11.5,129,466,9495,
29955947,4,66,2014,4.367,59000,2,3,Black,3,32.5,3,5,5,339,135,6.6,229,751,31995,
29955953,5,71,2020,1.984,8000,1,3,White,3,31.0,3,5,5,187,133,7.5,204,409,32995,inactive on: 18/09/2023
29955955,5,10,2019,1.968,6718,2,3,Blue,3,49.6,2,5,5,148,127,8.8,123,546,25995,
29955969,1,163,2017,1.995,50520,2,3,White,1,65.7,1,4,5,188,146,7.5,114,954,20950,
29955973,11,84,2010,1.598,60300,2,2,RED,2,70.6,2,3,4,104,118,10.5,105,699,6395,inactive on: 18/09/2023
29955981,10,14,2016,1.598,43153,2,2,SILVER,2,72.4,2,5,5,134,127,9.0,103,764,9590,
29955989,10,127,2014,1.598,53512,1,2,BLACK,2,43.5,2,5,5,113,106,12.2,153,517,7495,
29956000,16,35,2011,0.998,90119,1,2,White,2,61.4,2,5,4,67,97,14.2,105,473,4295,
29956057,4,138,2016,1.999,104379,2,3,WHITE,6,53.3,3,5,7,178,117,8.4,139,633,15299,
29956062,10,131,2019,1.199,38696,1,2,BLUE,2,44.1,2,5,5,128,117,9.5,121,514,13995,
29956088,10,80,2016,1.398,47460,1,2,GREY,2,55.4,2,5,5,89,109,13.2,118,548,7890,
29956123,1,93,2019,1.998,22250,1,3,BLACK,6,39.8,3,5,5,189,138,7.4,143,534,27995,
29956130,4,66,2015,4.367,120084,2,3,GREY,6,33.6,3,5,5,339,130,6.5,219,776,25995,
29956141,21,154,2012,1.968,94000,2,2,BLACK,2,47.1,3,5,5,140,118,9.9,157,622,6485,
29956161,17,56,2017,1.997,66000,2,2,WHITE,2,54.3,3,5,5,148,119,9.9,135,717,12999,
29956163,5,46,2015,1.197,8893,1,2,WHITE,2,60.1,2,5,5,89,114,10.8,107,595,12795,
29956184,16,141,2012,2.231,109963,2,2,SILVER,6,47.1,3,5,5,150,118,10.0,159,622,7695,
29956206,31,115,2015,2.191,84869,2,3,White,1,58.9,2,4,5,148,127,9.8,127,803,7995,
29956242,31,209,2008,1.8,84000,1,2,Silver,7,38.7,1,2,2,124,122,9.4,174,426,3795,
29956261,1,1,2007,2.979,97000,1,3,GREY,5,29.7,1,2,4,306,155,5.7,221,412,7995,
29956398,5,46,2019,1.0,42416,1,2,Grey,2,52.3,2,5,5,94,116,10.8,104,460,12990,
29956435,4,19,2019,3.0,47973,2,3,Other,3,31.7,3,5,5,302,140,6.8,200,600,46499,inactive on: 18/09/2023
29956456,4,19,2023,3.0,645,1,1,Blue,3,30.1,3,5,5,395,150,5.4,219,596,94399,
29956479,1,22,2017,1.5,32637,2,1,Silver,2,72.4,1,3,5,116,124,10.3,103,828,13498,
29956498,10,12,2022,1.5,5507,2,1,Red,3,55.4,2,5,5,118,114,11.1,134,548,20999,
29956537,6,6,2019,1.6,23754,1,1,White,3,36.2,2,5,5,175,125,8.9,161,494,21390,
29956556,16,35,2021,1.0,621,1,1,Red,2,55.4,2,5,4,71,99,15.2,119,427,13750,inactive on: 13/09/2023
29956575,7,125,2019,1.2,16764,1,2,Black,2,52.3,2,5,5,89,111,12.3,107,426,11000,
29956616,9,70,2021,1.3,42039,1,2,White,3,44.1,2,5,5,138,120,10.9,145,534,17499,
29956623,31,122,2019,2.0,46280,1,3,Black,3,39.2,2,5,5,119,116,9.9,140,414,15699,
29956629,4,19,2018,3.0,36916,2,1,Black,3,40.4,3,5,5,302,140,6.8,185,764,42990,
29956639,22,81,2022,1.2,12340,1,2,Grey,3,47.9,2,5,5,130,117,9.5,141,558,25999,
29956691,21,48,2022,1.5,10398,1,2,Silver,3,48.7,2,5,5,148,133,7.7,133,562,22999,inactive on: 18/09/2023
29956806,5,10,2019,2.0,17918,1,1,Blue,3,32.5,3,5,5,296,155,4.9,176,393,30000,
29956865,11,37,2019,1.5,32446,1,2,Red,2,43.5,2,5,5,148,137,8.2,121,478,19971,
29957011,31,122,2018,2.0,16293,1,2,White,3,42.8,2,5,5,119,119,9.0,141,452,15480,
29957248,14,29,2022,1.5,5398,3,3,Beige,3,52.3,2,5,5,106,106,10.7,122,460,28990,
29957282,10,88,2019,1.4,34144,1,2,Silver,3,39.2,2,5,5,138,122,9.6,147,457,11850,inactive on: 18/09/2023
29957293,19,310,2022,1.5,1460,3,3,Red,3,156.9,2,5,5,254,118,6.9,41,1277,27995,
29957362,5,5,2020,2.0,25050,1,1,White,2,37.7,2,5,5,242,154,6.0,143,415,25500,
29957420,1,1,2003,2.171,122702,1,2,Grey,5,31.7,1,2,5,170,140,8.3,213,439,3000,
29957421,1,1,2003,2.171,58070,1,2,Blue,7,30.1,1,2,4,170,138,9.1,225,417,4295,
29957422,8,21,2011,2.143,172319,2,3,Black,1,45.6,1,4,5,175,141,8.6,159,592,4495,
29957424,4,49,2012,2.179,94502,2,3,Grey,6,43.5,3,5,5,190,121,8.0,174,555,12750,
29957428,8,344,2008,6.208,99000,1,3,Black,5,19.9,1,2,4,481,155,4.7,338,271,13999,
29957440,10,80,2019,1.398,43922,1,2,SILVER,2,43.5,2,5,5,74,101,15.5,128,718,8999,
29957441,10,80,2019,1.398,40992,1,2,BLACK,2,44.8,2,5,5,89,109,13.2,125,443,9599,
29957444,10,80,2019,1.398,33955,1,2,GREY,2,43.5,2,3,5,74,101,15.5,128,431,8999,
29957446,15,162,2016,1.248,27855,1,2,YELLOW,2,56.5,2,5,5,84,107,12.6,115,534,8599,
29957452,24,59,2020,1.333,23700,1,3,Grey,2,41.54,2,5,5,140,126,9.6,135,503,17995,
29957466,5,5,2014,1.968,145446,2,2,Black,2,68.9,2,5,5,148,134,8.6,106,758,6490,
29957515,4,33,2019,1.997,64453,1,3,Black,6,30.7,3,5,5,247,135,6.7,179,554,38995,
29957516,4,33,2018,1.999,75298,2,3,Black,6,52.3,3,5,5,178,125,8.4,142,690,30995,
29957520,5,157,2015,1.598,101000,2,2,Grey,6,67.3,2,5,5,118,127,11.0,110,873,10295,
29957522,24,59,2016,1.461,64774,2,2,Blue,2,74.3,2,5,5,110,113,11.9,99,899,8995,
29957554,20,268,2020,1.368,32325,1,2,GREY,6,39.2,2,5,5,120,124,10.1,163,431,11895,
29957592,8,38,2019,1.95,61772,2,3,Silver,1,61.4,1,4,5,191,149,6.9,128,81,18080,
29957610,2,177,2018,1.0,25007,1,2,Silver,2,57.7,2,5,5,94,107,11.2,111,508,11800,
29957663,15,83,2019,1.591,4143,1,3,Silver,2,34.5,2,5,5,123,111,11.1,159,379,13875,
29957694,9,70,2019,1.461,40152,2,2,Blue,3,51.4,2,5,5,113,112,11.9,110,622,16865,
29957721,17,31,2013,0.998,71400,1,2,Hot Magenta,2,65.7,2,5,5,99,112,11.2,99,607,5995,
29957724,4,66,2017,2.993,49696,2,3,Black,6,40.9,3,5,5,258,130,7.0,182,801,34995,
29957728,22,159,2016,1.199,58197,1,2,Grey,2,57.6,2,5,5,82,105,13.5,114,634,7999,
29957733,4,66,2021,2.997,22000,2,3,Silver,8,32.8,3,5,5,296,130,7.1,236,620,62995,
29958016,9,150,2020,1.749,39127,2,2,Grey,3,43.5,3,5,5,148,121,10.7,153,574,19999,
29958169,5,305,2021,2.0,28758,2,1,Silver,9,33.6,2,5,7,148,113,13.0,204,517,51995,inactive on: 18/09/2023
29958231,5,71,2019,2.0,90019,2,2,Grey,3,47.9,2,5,5,148,127,9.3,126,611,14580,
29958264,21,48,2022,1.5,9523,1,2,Silver,3,48.7,2,5,5,148,133,7.7,133,562,23995,
29958314,9,9,2017,1.5,62983,2,2,Grey,3,70.6,2,5,5,114,109,11.2,104,714,8990,
29958322,5,146,2020,2.0,31648,1,1,Grey,2,35.8,2,5,5,187,149,7.4,144,520,26489,
29958621,28,92,2021,1.997,28900,6,3,Grey,3,128.4,3,5,5,398,149,5.0,53,1949,51250,
29958806,22,283,2020,1.598,44880,6,3,Black,2,166.2,2,5,5,180,155,8.3,32,2267,17900,
29958813,8,8,2019,1.332,31640,1,2,White,2,28.5,2,5,5,134,134,9.2,126,270,17900,
29958815,11,74,2019,1.984,34180,1,2,Black,1,39.2,2,4,5,148,139,8.6,143,466,19000,
29958816,10,14,2018,1.399,61380,1,2,Silver,2,51.4,2,5,5,148,134,7.8,128,543,9500,
29958837,11,84,2019,0.999,72786,1,2,Black,2,47.9,2,5,5,114,126,9.5,112,421,15500,
29959198,9,169,2014,1.198,68150,1,2,Silver,9,65.7,2,5,5,97,113,11.3,99,593,6550,
29959199,4,19,2020,2.997,18000,2,3,Storm Grey With Black Leather!!,6,34.0,3,5,5,296,130,6.9,245,643,56993,
29959203,6,6,2015,1.995,50000,2,2,White,6,58.9,2,5,5,134,116,10.6,127,803,12495,
29959215,20,198,2019,1.242,5416,1,2,Grey,2,44.8,2,5,5,69,96,14.8,131,345,12995,
29959219,1,163,2011,1.995,117000,2,3,Blue,1,54.3,1,4,5,184,140,8.1,137,836,6995,
29959223,2,95,2014,1.968,107321,2,2,White,2,65.7,2,3,5,181,142,7.4,109,723,7495,
29959231,1,22,2018,1.995,64848,2,3,Melbourne Red,2,54.3,3,5,5,190,138,6.9,138,621,17400,
29959238,21,111,2009,1.198,128474,1,2,Silver,2,42.2,2,5,5,70,101,15.1,140,418,1995,
29959239,24,116,2010,1.461,123392,2,2,Black,9,55.4,2,5,5,106,112,12.4,134,731,3000,
29959255,4,184,2013,2.179,57000,2,3,Blue,6,40.4,3,5,5,190,118,8.7,185,604,14950,
29959256,31,191,2015,1.496,64000,1,2,Blue,2,62.8,2,5,5,89,114,9.4,105,608,8450,
29959260,4,66,2018,2.993,26000,2,3,SILICOLN SILVER,6,40.9,3,5,5,255,130,7.5,182,774,59995,
29959269,24,62,2013,1.149,55000,1,2,Black,2,51.4,2,5,5,75,104,15.4,127,509,5995,
29959277,22,283,2012,1.997,48728,2,2,Reflex Silver Metallic,1,57.7,2,4,5,163,140,9.6,129,914,5599,
29959278,8,21,2015,2.143,104256,2,3,Diamond Silver Metallic,1,55.4,1,4,5,204,150,7.5,134,719,9799,
29959289,3,108,2018,1.969,70000,2,2,Blue,6,72.4,2,5,5,120,121,10.8,104,1075,11995,
29959418,11,84,2017,1.4,37145,1,2,Black,2,57.6,2,3,4,123,127,8.8,115,570,11495,
29959465,3,140,2019,2.0,31758,1,2,Silver,2,46.3,2,5,5,152,130,8.4,139,631,14698,
29959510,3,24,2022,1.5,18712,3,1,Black,3,134.5,2,5,5,127,112,8.2,47,1420,35990,
29959527,15,25,2021,1.0,18000,1,2,Black,2,53.3,2,5,4,99,112,9.9,120,410,13995,
29959537,8,55,2019,2.0,21108,2,1,Grey,9,55.4,2,5,5,148,136,8.3,115,524,21750,
29959542,3,24,2021,1.5,6325,3,1,Red,3,128.4,2,5,5,177,112,7.0,50,1356,36400,
29959543,15,162,2022,1.25,6566,1,2,Yellow,2,49.6,2,5,5,83,108,12.6,122,491,15450,
29959563,11,155,2018,1.5,18685,1,1,Black,3,40.9,2,5,5,148,131,8.5,126,450,21000,
29959592,4,66,2020,5.0,18887,1,3,Red,3,19.0,3,5,5,557,155,5.1,342,433,87547,
29959600,9,9,2022,1.0,14468,1,2,Black,3,47.9,2,5,5,112,112,10.7,134,485,17495,
29959774,16,100,2018,1.8,22689,3,3,Grey,3,72.4,2,5,5,97,105,11.0,86,685,19995,
29959778,16,100,2018,1.8,24686,3,3,Silver,3,74.3,2,5,5,97,105,11.0,87,817,18995,
29959785,34,149,2019,1.6,17960,2,2,Other,3,64.2,2,5,5,118,115,11.0,117,847,15000,
29959808,3,278,2019,2.0,45357,1,1,Blue,6,33.2,2,5,5,190,130,8.6,158,402,21390,
29959836,28,180,2021,2.0,13765,2,3,Black,3,44.1,3,5,5,201,131,7.9,172,631,36295,
29959842,4,49,2019,2.0,30251,1,3,Black,3,30.7,3,5,5,249,143,7.0,176,452,35295,
29959845,4,138,2019,2.0,18562,2,3,Black,3,39.8,3,5,5,177,125,9.4,150,569,34795,
29959863,10,273,2015,1.4,70396,1,2,Black,2,47.1,2,3,5,138,125,9.0,142,580,7075,
29959872,15,26,2022,1.6,19696,2,2,Black,3,54.3,2,5,5,113,109,11.7,136,645,23058,
